Datetime,SP500,DOW30,NASDAQ,SSE,SZI,KOSPI,DAX30,CAC40
2015/11/17,2050.44 ,17489.50 ,4986.02 ,3604.80 ,12511.55 ,1963.58 ,10971.04 ,4937.31 
2015/11/18,2083.58 ,17737.16 ,5075.20 ,3568.47 ,12283.76 ,1962.88 ,10959.95 ,4906.72 
2015/11/19,2081.24 ,17732.75 ,5073.64 ,3617.06 ,12609.84 ,1988.91 ,11085.44 ,4915.10 
2015/11/20,2089.17 ,17823.81 ,5104.92 ,3630.50 ,12702.03 ,1989.86 ,11119.83 ,4910.97 
2015/11/23,2086.59 ,17792.68 ,5102.48 ,3610.31 ,12586.69 ,2003.70 ,11092.31 ,4889.12 
2015/11/24,2089.14 ,17812.19 ,5102.81 ,3616.11 ,12694.86 ,2016.29 ,10933.99 ,4820.28 
2015/11/25,2088.87 ,17813.39 ,5116.14 ,3647.93 ,12893.23 ,2009.42 ,11169.54 ,4892.99 
2015/11/27,2090.11 ,17813.39 ,5127.52 ,3436.30 ,11961.70 ,2028.99 ,11293.76 ,4930.14 
2015/11/30,2080.41 ,17719.92 ,5108.67 ,3445.40 ,12037.86 ,1991.97 ,11382.23 ,4957.60 
2015/12/1,2102.63 ,17888.35 ,5156.31 ,3456.31 ,12081.17 ,2023.93 ,11261.24 ,4914.53 
2015/12/2,2079.51 ,17729.68 ,5123.22 ,3536.91 ,12186.27 ,2009.29 ,11190.02 ,4905.76 
2015/12/3,2049.62 ,17477.67 ,5037.53 ,3584.82 ,12447.38 ,1994.07 ,10789.24 ,4730.21 
2015/12/4,2091.69 ,17847.63 ,5142.27 ,3524.99 ,12329.18 ,1974.40 ,10752.10 ,4714.79 
2015/12/7,2077.07 ,17730.51 ,5101.81 ,3536.93 ,12443.05 ,1963.67 ,10886.09 ,4756.41 
2015/12/8,2063.59 ,17568.00 ,5098.24 ,3470.07 ,12164.97 ,1949.04 ,10673.60 ,4681.86 
2015/12/9,2047.62 ,17492.30 ,5022.87 ,3472.44 ,12179.83 ,1948.24 ,10592.49 ,4637.45 
2015/12/10,2052.23 ,17574.75 ,5045.17 ,3455.50 ,12181.03 ,1952.07 ,10598.93 ,4635.06 
2015/12/11,2012.37 ,17265.21 ,4933.47 ,3434.58 ,12134.02 ,1948.62 ,10340.06 ,4549.56 
2015/12/14,2021.94 ,17368.50 ,4952.23 ,3520.67 ,12400.59 ,1927.82 ,10139.34 ,4473.07 
2015/12/15,2043.41 ,17524.91 ,4995.36 ,3510.35 ,12495.25 ,1932.97 ,10450.38 ,4614.40 
2015/12/16,2073.07 ,17749.09 ,5071.13 ,3516.19 ,12511.03 ,1969.40 ,10469.26 ,4624.67 
2015/12/17,2041.89 ,17495.84 ,5002.55 ,3580.00 ,12825.48 ,1977.96 ,10738.12 ,4677.54 
2015/12/18,2005.55 ,17128.55 ,4923.08 ,3578.96 ,12830.25 ,1975.32 ,10608.19 ,4625.26 
2015/12/21,2021.15 ,17251.62 ,4968.92 ,3642.47 ,13028.31 ,1981.19 ,10497.77 ,4565.17 
2015/12/22,2038.97 ,17417.27 ,5001.11 ,3651.77 ,13139.12 ,1992.56 ,10488.75 ,4567.60 
2015/12/23,2064.29 ,17602.61 ,5045.93 ,3636.09 ,13007.87 ,1999.22 ,10727.64 ,4674.53 
2015/12/24,2060.99 ,17552.17 ,5048.49 ,3612.49 ,12932.37 ,1990.65 ,10727.64 ,4663.18 
2015/12/29,2078.36 ,17720.98 ,5107.94 ,3563.74 ,12806.16 ,1966.31 ,10860.14 ,4701.36 
2015/12/30,2063.36 ,17603.87 ,5065.85 ,3572.88 ,12889.83 ,1961.31 ,10743.01 ,4677.14 
2015/12/31,2043.94 ,17425.03 ,5007.41 ,3539.18 ,12664.89 ,1961.31 ,10743.01 ,4637.06 
2016/1/4,2012.66 ,17148.94 ,4903.09 ,3296.26 ,11626.04 ,1918.76 ,10283.44 ,4522.45 
2016/1/5,2016.71 ,17158.66 ,4891.43 ,3287.71 ,11468.06 ,1930.53 ,10310.10 ,4537.63 
2016/1/6,1990.26 ,16906.51 ,4835.76 ,3361.84 ,11724.88 ,1925.43 ,10214.02 ,4480.47 
2016/1/7,1943.09 ,16514.10 ,4689.43 ,3125.00 ,10760.27 ,1904.33 ,9979.85 ,4403.58 
2016/1/8,1922.03 ,16346.45 ,4643.63 ,3186.41 ,10888.91 ,1917.62 ,9849.34 ,4333.76 
2016/1/11,1923.67 ,16398.57 ,4637.99 ,3016.70 ,10212.46 ,1894.84 ,9825.07 ,4312.74 
2016/1/12,1938.68 ,16516.22 ,4685.92 ,3022.86 ,10293.70 ,1890.86 ,9985.43 ,4378.75 
2016/1/13,1890.28 ,16151.41 ,4526.06 ,2949.60 ,9978.82 ,1916.28 ,9960.96 ,4391.94 
2016/1/14,1921.84 ,16379.05 ,4615.00 ,3007.65 ,10344.94 ,1900.01 ,9794.20 ,4312.89 
2016/1/15,1880.33 ,15988.08 ,4488.42 ,2900.97 ,9997.92 ,1878.87 ,9545.27 ,4210.16 
2016/1/19,1881.33 ,16016.02 ,4476.95 ,3007.74 ,10501.79 ,1889.64 ,9664.21 ,4272.26 
2016/1/20,1859.33 ,15766.74 ,4471.69 ,2976.69 ,10366.85 ,1845.45 ,9391.64 ,4124.95 
2016/1/21,1868.99 ,15882.68 ,4472.06 ,2880.48 ,9975.97 ,1840.53 ,9574.16 ,4206.40 
2016/1/22,1906.90 ,16093.51 ,4591.18 ,2916.56 ,10111.57 ,1879.43 ,9764.88 ,4336.69 
2016/1/25,1877.08 ,15885.22 ,4518.49 ,2938.51 ,10192.53 ,1893.43 ,9736.15 ,4311.33 
2016/1/26,1903.63 ,16167.23 ,4567.67 ,2749.79 ,9483.55 ,1871.69 ,9822.75 ,4356.81 
2016/1/27,1882.95 ,15944.46 ,4468.17 ,2735.56 ,9422.43 ,1897.87 ,9880.82 ,4380.36 
2016/1/28,1893.36 ,16069.64 ,4506.68 ,2655.66 ,9082.59 ,1906.94 ,9639.59 ,4322.16 
2016/1/29,1940.24 ,16466.30 ,4613.95 ,2737.60 ,9418.20 ,1912.06 ,9798.11 ,4417.02 
2016/2/1,1939.38 ,16449.18 ,4620.37 ,2688.85 ,9322.01 ,1924.82 ,9757.88 ,4392.33 
2016/2/2,1903.03 ,16153.54 ,4516.95 ,2749.57 ,9610.93 ,1906.60 ,9581.04 ,4283.99 
2016/2/3,1912.53 ,16336.66 ,4504.24 ,2739.25 ,9638.87 ,1890.67 ,9434.82 ,4226.96 
2016/2/4,1915.45 ,16416.58 ,4509.56 ,2781.02 ,9793.07 ,1916.26 ,9393.36 ,4228.53 
2016/2/5,1880.05 ,16204.97 ,4363.14 ,2763.49 ,9673.48 ,1917.79 ,9286.23 ,4200.67 
2016/2/8,1853.44 ,16027.05 ,4283.75 ,2763.49 ,9673.48 ,1917.79 ,8979.36 ,4066.31 
2016/2/9,1852.21 ,16014.38 ,4268.76 ,2763.49 ,9673.48 ,1917.79 ,8879.40 ,3997.54 
2016/2/10,1851.86 ,15914.74 ,4283.59 ,2763.49 ,9673.48 ,1917.79 ,9017.29 ,4061.20 
2016/2/11,1829.08 ,15660.18 ,4266.84 ,2763.49 ,9673.48 ,1861.54 ,8752.87 ,3896.71 
2016/2/12,1864.78 ,15973.84 ,4337.51 ,2763.49 ,9673.48 ,1835.28 ,8967.51 ,3995.06 
2016/2/16,1895.58 ,16196.41 ,4435.96 ,2836.57 ,10045.37 ,1888.30 ,9135.11 ,4110.66 
2016/2/17,1926.82 ,16453.83 ,4534.06 ,2867.34 ,10161.77 ,1883.94 ,9377.21 ,4233.47 
2016/2/18,1917.83 ,16413.43 ,4487.54 ,2862.89 ,10116.40 ,1908.84 ,9463.64 ,4239.76 
2016/2/19,1917.78 ,16391.99 ,4504.43 ,2860.02 ,10162.32 ,1916.24 ,9388.05 ,4223.04 
2016/2/22,1945.50 ,16620.66 ,4570.61 ,2927.18 ,10370.99 ,1916.36 ,9573.59 ,4298.70 
2016/2/23,1921.27 ,16431.78 ,4503.58 ,2903.33 ,10299.67 ,1914.22 ,9416.77 ,4238.42 
2016/2/24,1929.80 ,16484.99 ,4542.61 ,2928.90 ,10307.63 ,1912.53 ,9167.80 ,4155.34 
2016/2/25,1951.70 ,16697.29 ,4582.20 ,2741.25 ,9551.08 ,1918.57 ,9331.48 ,4248.45 
2016/2/26,1948.05 ,16639.97 ,4590.47 ,2767.21 ,9573.70 ,1920.16 ,9513.30 ,4314.57 
2016/2/29,1932.23 ,16516.50 ,4557.95 ,2687.98 ,9097.36 ,1916.66 ,9495.40 ,4353.55 
2016/3/1,1978.35 ,16865.08 ,4689.60 ,2733.17 ,9322.00 ,1916.66 ,9717.16 ,4406.84 
2016/3/2,1986.45 ,16899.32 ,4703.42 ,2849.68 ,9766.37 ,1947.42 ,9776.62 ,4424.89 
2016/3/3,1993.40 ,16943.90 ,4707.42 ,2859.76 ,9762.01 ,1958.17 ,9751.92 ,4416.08 
2016/3/4,1999.99 ,17006.77 ,4717.02 ,2874.15 ,9536.71 ,1955.63 ,9824.17 ,4456.62 
2016/3/7,2001.76 ,17073.95 ,4708.25 ,2897.34 ,9703.83 ,1957.87 ,9778.93 ,4442.29 
2016/3/8,1979.26 ,16964.10 ,4648.82 ,2901.39 ,9732.73 ,1946.12 ,9692.82 ,4404.02 
2016/3/9,1989.26 ,17000.36 ,4674.38 ,2862.56 ,9523.14 ,1952.95 ,9723.09 ,4425.65 
2016/3/10,1989.57 ,16995.13 ,4662.16 ,2804.73 ,9390.35 ,1969.33 ,9498.15 ,4350.35 
2016/3/11,2022.19 ,17213.31 ,4748.47 ,2810.31 ,9363.41 ,1971.41 ,9831.13 ,4492.79 
2016/3/14,2019.64 ,17229.13 ,4750.28 ,2859.50 ,9665.13 ,1972.27 ,9990.26 ,4506.59 
2016/3/15,2015.93 ,17251.53 ,4728.67 ,2864.37 ,9574.19 ,1969.97 ,9933.85 ,4472.63 
2016/3/16,2027.22 ,17325.76 ,4763.97 ,2870.43 ,9469.03 ,1974.90 ,9983.41 ,4463.00 
2016/3/17,2040.59 ,17481.49 ,4774.99 ,2904.83 ,9791.85 ,1987.99 ,9892.20 ,4442.89 
2016/3/18,2049.58 ,17602.30 ,4795.65 ,2955.15 ,10126.59 ,1992.12 ,9950.80 ,4462.51 
2016/3/21,2051.60 ,17623.87 ,4808.87 ,3018.80 ,10394.14 ,1989.76 ,9948.64 ,4427.80 
2016/3/22,2049.80 ,17582.57 ,4821.66 ,2999.36 ,10344.08 ,1996.81 ,9990.00 ,4431.97 
2016/3/23,2036.71 ,17502.59 ,4768.86 ,3009.96 ,10442.38 ,1995.12 ,10022.93 ,4423.98 
2016/3/24,2035.94 ,17515.73 ,4773.50 ,2960.97 ,10283.68 ,1985.97 ,9851.35 ,4329.68 
2016/3/29,2055.01 ,17633.11 ,4846.62 ,2919.83 ,10094.71 ,1994.91 ,9887.94 ,4366.67 
2016/3/30,2063.95 ,17716.66 ,4869.29 ,3000.64 ,10445.69 ,2002.14 ,10046.61 ,4444.42 
2016/3/31,2059.74 ,17685.09 ,4869.85 ,3003.92 ,10455.37 ,1995.85 ,9965.51 ,4385.06 
2016/4/1,2072.78 ,17792.75 ,4914.54 ,3009.53 ,10379.65 ,1973.57 ,9794.64 ,4322.24 
2016/4/4,2066.13 ,17737.00 ,4891.80 ,3009.53 ,10379.65 ,1978.97 ,9822.08 ,4345.22 
2016/4/5,2045.17 ,17603.32 ,4843.93 ,3053.07 ,10640.27 ,1962.74 ,9563.36 ,4250.28 
2016/4/6,2066.66 ,17716.05 ,4920.72 ,3050.59 ,10683.86 ,1971.32 ,9624.51 ,4284.64 
2016/4/7,2041.91 ,17541.96 ,4848.37 ,3008.42 ,10504.88 ,1973.89 ,9530.62 ,4245.91 
2016/4/8,2047.60 ,17576.96 ,4850.69 ,2984.96 ,10413.54 ,1972.05 ,9622.26 ,4303.12 
2016/4/11,2041.99 ,17556.41 ,4833.40 ,3033.96 ,10609.59 ,1970.37 ,9682.99 ,4312.63 
2016/4/12,2061.72 ,17721.25 ,4872.09 ,3023.65 ,10533.41 ,1981.32 ,9761.47 ,4345.91 
2016/4/13,2082.42 ,17908.28 ,4947.42 ,3066.64 ,10684.92 ,1981.32 ,10026.10 ,4490.31 
2016/4/14,2082.78 ,17926.43 ,4945.89 ,3082.36 ,10771.61 ,2015.93 ,10093.65 ,4511.51 
2016/4/15,2080.73 ,17897.46 ,4938.22 ,3078.12 ,10733.64 ,2014.71 ,10051.57 ,4495.17 
2016/4/18,2094.34 ,18004.16 ,4960.02 ,3033.66 ,10568.93 ,2009.10 ,10120.31 ,4506.84 
2016/4/19,2100.80 ,18053.60 ,4940.33 ,3042.82 ,10602.46 ,2011.36 ,10349.59 ,4566.48 
2016/4/20,2102.40 ,18096.27 ,4948.13 ,2972.58 ,10164.74 ,2005.83 ,10421.29 ,4591.92 
2016/4/21,2091.48 ,17982.52 ,4945.89 ,2952.89 ,10058.80 ,2022.10 ,10435.73 ,4582.83 
2016/4/22,2091.58 ,18003.75 ,4906.23 ,2959.24 ,10151.76 ,2015.49 ,10373.49 ,4569.66 
2016/4/25,2087.79 ,17977.24 ,4895.79 ,2946.67 ,10106.79 ,2014.55 ,10294.35 ,4546.12 
2016/4/26,2091.70 ,17990.32 ,4888.28 ,2964.70 ,10209.90 ,2019.63 ,10259.59 ,4533.18 
2016/4/27,2095.15 ,18041.55 ,4863.14 ,2953.67 ,10174.16 ,2015.40 ,10299.83 ,4559.40 
2016/4/28,2075.81 ,17830.76 ,4805.29 ,2945.59 ,10149.91 ,2000.93 ,10321.15 ,4557.36 
2016/4/29,2065.30 ,17773.64 ,4775.36 ,2938.32 ,10141.54 ,1994.15 ,10038.97 ,4428.96 
2016/5/3,2063.37 ,17750.91 ,4763.22 ,2992.64 ,10441.92 ,1986.41 ,9926.77 ,4371.98 
2016/5/4,2051.12 ,17651.26 ,4725.64 ,2991.27 ,10422.80 ,1976.71 ,9828.25 ,4324.23 
2016/5/5,2050.63 ,17660.71 ,4717.09 ,2997.84 ,10474.01 ,1976.71 ,9851.86 ,4319.46 
2016/5/9,2058.69 ,17705.91 ,4750.21 ,2832.11 ,9790.48 ,1967.81 ,9980.49 ,4322.81 
2016/5/10,2084.39 ,17928.35 ,4809.88 ,2832.59 ,9793.21 ,1982.50 ,10045.44 ,4338.21 
2016/5/11,2064.46 ,17711.12 ,4760.69 ,2837.04 ,9781.15 ,1980.10 ,9975.32 ,4316.67 
2016/5/12,2064.11 ,17720.50 ,4737.33 ,2835.86 ,9796.58 ,1977.49 ,9862.12 ,4293.27 
2016/5/13,2046.61 ,17535.32 ,4717.68 ,2827.11 ,9759.27 ,1966.99 ,9952.90 ,4319.99 
2016/5/16,2066.66 ,17710.71 ,4775.46 ,2850.86 ,9910.08 ,1967.91 ,9952.90 ,4312.28 
2016/5/17,2047.21 ,17529.98 ,4715.73 ,2843.68 ,9908.79 ,1968.06 ,9890.19 ,4297.57 
2016/5/18,2047.63 ,17526.62 ,4739.12 ,2807.51 ,9694.78 ,1956.73 ,9943.23 ,4319.30 
2016/5/19,2040.04 ,17435.40 ,4712.53 ,2806.91 ,9733.74 ,1946.78 ,9795.89 ,4282.54 
2016/5/20,2052.32 ,17500.94 ,4769.56 ,2825.48 ,9816.75 ,1947.67 ,9916.02 ,4353.90 
2016/5/23,2048.04 ,17492.93 ,4765.78 ,2843.64 ,9918.16 ,1955.25 ,9842.29 ,4325.10 
2016/5/24,2076.06 ,17706.05 ,4861.06 ,2821.67 ,9821.70 ,1937.68 ,10057.31 ,4431.52 
2016/5/25,2090.54 ,17851.51 ,4894.89 ,2815.09 ,9784.60 ,1960.51 ,10205.21 ,4481.64 
2016/5/26,2090.10 ,17828.29 ,4901.77 ,2822.44 ,9826.14 ,1957.06 ,10272.71 ,4512.64 
2016/5/27,2099.06 ,17873.22 ,4933.50 ,2821.05 ,9813.63 ,1969.17 ,10286.31 ,4514.74 
2016/5/31,2096.95 ,17787.20 ,4948.05 ,2916.62 ,10159.93 ,1983.40 ,10262.74 ,4505.62 
2016/6/1,2099.33 ,17789.67 ,4952.25 ,2913.51 ,10209.14 ,1982.72 ,10204.44 ,4475.39 
2016/6/2,2105.26 ,17838.56 ,4971.36 ,2925.23 ,10274.02 ,1985.11 ,10208.00 ,4466.00 
2016/6/3,2099.13 ,17807.06 ,4942.52 ,2938.68 ,10344.91 ,1985.84 ,10103.26 ,4421.78 
2016/6/6,2109.41 ,17920.33 ,4968.71 ,2934.10 ,10363.08 ,1985.84 ,10121.08 ,4423.38 
2016/6/7,2112.13 ,17938.28 ,4961.75 ,2936.04 ,10347.84 ,2011.63 ,10287.68 ,4475.86 
2016/6/8,2119.12 ,18005.05 ,4974.64 ,2927.16 ,10316.82 ,2027.08 ,10217.03 ,4448.73 
2016/6/9,2115.48 ,17985.19 ,4958.62 ,2927.16 ,10316.82 ,2024.17 ,10088.87 ,4405.61 
2016/6/10,2096.07 ,17865.34 ,4894.55 ,2927.16 ,10316.82 ,2017.63 ,9834.62 ,4306.72 
2016/6/13,2079.06 ,17732.48 ,4848.44 ,2833.07 ,9862.58 ,1979.06 ,9657.44 ,4227.02 
2016/6/14,2075.32 ,17674.82 ,4843.55 ,2842.19 ,9895.15 ,1972.03 ,9519.20 ,4130.33 
2016/6/15,2071.50 ,17640.17 ,4834.93 ,2887.21 ,10173.85 ,1968.83 ,9606.71 ,4171.58 
2016/6/16,2077.99 ,17733.10 ,4844.92 ,2872.82 ,10115.12 ,1951.99 ,9550.47 ,4153.01 
2016/6/17,2071.22 ,17675.16 ,4800.34 ,2885.11 ,10182.53 ,1953.40 ,9631.36 ,4193.83 
2016/6/20,2083.25 ,17804.87 ,4837.21 ,2888.81 ,10221.85 ,1981.12 ,9962.02 ,4340.76 
2016/6/21,2088.90 ,17829.73 ,4843.76 ,2878.56 ,10131.86 ,1982.70 ,10015.54 ,4367.24 
2016/6/22,2085.45 ,17780.83 ,4833.32 ,2905.55 ,10297.98 ,1992.58 ,10071.06 ,4380.03 
2016/6/23,2113.32 ,18011.07 ,4910.04 ,2891.96 ,10255.27 ,1986.71 ,10257.03 ,4465.90 
2016/6/24,2037.41 ,17400.75 ,4707.98 ,2854.29 ,10147.70 ,1925.24 ,9557.16 ,4106.73 
2016/6/27,2000.54 ,17140.24 ,4594.44 ,2895.70 ,10377.57 ,1926.85 ,9268.66 ,3984.72 
2016/6/28,2036.09 ,17409.72 ,4691.87 ,2912.56 ,10463.45 ,1936.22 ,9447.28 ,4088.85 
2016/6/29,2070.77 ,17694.68 ,4779.25 ,2931.59 ,10460.97 ,1956.36 ,9612.27 ,4195.32 
2016/6/30,2098.86 ,17929.99 ,4842.67 ,2929.61 ,10489.99 ,1970.35 ,9680.09 ,4237.48 
2016/7/1,2102.95 ,17949.37 ,4862.57 ,2932.48 ,10458.43 ,1987.32 ,9776.12 ,4273.96 
2016/7/5,2088.55 ,17840.62 ,4822.90 ,3006.39 ,10602.77 ,1989.85 ,9532.61 ,4163.42 
2016/7/6,2099.73 ,17918.62 ,4859.16 ,3017.29 ,10641.65 ,1953.12 ,9373.26 ,4085.30 
2016/7/7,2097.90 ,17895.88 ,4876.81 ,3016.85 ,10620.58 ,1974.08 ,9418.78 ,4117.85 
2016/7/8,2129.90 ,18146.74 ,4956.76 ,2988.09 ,10611.80 ,1963.10 ,9629.66 ,4190.68 
2016/7/11,2137.16 ,18226.93 ,4988.64 ,2994.92 ,10594.82 ,1988.54 ,9833.41 ,4264.53 
2016/7/12,2152.14 ,18347.67 ,5022.82 ,3049.38 ,10757.84 ,1991.23 ,9964.07 ,4331.38 
2016/7/13,2152.43 ,18372.12 ,5005.73 ,3060.69 ,10853.56 ,2005.55 ,9930.71 ,4335.26 
2016/7/14,2163.75 ,18506.41 ,5034.06 ,3054.02 ,10854.14 ,2008.77 ,10068.30 ,4385.52 
2016/7/15,2161.74 ,18516.55 ,5029.59 ,3054.30 ,10823.21 ,2017.26 ,10066.90 ,4372.51 
2016/7/18,2166.89 ,18533.05 ,5055.78 ,3043.56 ,10762.00 ,2021.11 ,10063.13 ,4357.74 
2016/7/19,2163.78 ,18559.01 ,5036.37 ,3036.60 ,10778.25 ,2016.89 ,9981.24 ,4330.13 
2016/7/20,2173.02 ,18595.03 ,5089.93 ,3027.90 ,10759.86 ,2015.46 ,10142.01 ,4379.76 
2016/7/21,2165.17 ,18517.23 ,5073.90 ,3039.01 ,10787.21 ,2012.22 ,10156.21 ,4376.25 
2016/7/22,2175.03 ,18570.85 ,5100.16 ,3012.82 ,10709.07 ,2010.34 ,10147.46 ,4381.10 
2016/7/25,2168.48 ,18493.06 ,5097.63 ,3015.83 ,10718.35 ,2012.32 ,10198.24 ,4388.00 
2016/7/26,2169.18 ,18473.75 ,5110.05 ,3050.17 ,10852.21 ,2027.34 ,10247.76 ,4394.77 
2016/7/27,2166.58 ,18472.17 ,5139.81 ,2992.00 ,10405.85 ,2025.05 ,10319.55 ,4446.96 
2016/7/28,2170.06 ,18456.35 ,5154.98 ,2994.32 ,10396.31 ,2021.10 ,10274.93 ,4420.58 
2016/7/29,2173.60 ,18432.24 ,5162.13 ,2979.34 ,10329.43 ,2016.19 ,10337.50 ,4439.81 
2016/8/1,2170.84 ,18404.51 ,5184.20 ,2953.39 ,10185.48 ,2029.61 ,10330.52 ,4409.17 
2016/8/2,2157.03 ,18313.77 ,5137.73 ,2971.28 ,10250.55 ,2019.03 ,10144.34 ,4327.99 
2016/8/3,2163.79 ,18355.00 ,5159.74 ,2978.46 ,10281.25 ,1994.79 ,10170.21 ,4321.08 
2016/8/4,2164.25 ,18352.05 ,5166.25 ,2982.43 ,10366.50 ,2000.03 ,10227.86 ,4345.63 
2016/8/5,2182.87 ,18543.53 ,5221.12 ,2976.70 ,10342.28 ,2017.94 ,10367.21 ,4410.55 
2016/8/8,2180.89 ,18529.29 ,5213.14 ,3004.28 ,10468.88 ,2031.12 ,10432.36 ,4415.46 
2016/8/9,2181.74 ,18533.05 ,5225.48 ,3025.68 ,10564.77 ,2043.78 ,10692.90 ,4468.07 
2016/8/10,2175.49 ,18495.66 ,5204.58 ,3018.75 ,10511.16 ,2044.64 ,10650.89 ,4452.01 
2016/8/11,2185.79 ,18613.52 ,5228.40 ,3002.64 ,10390.96 ,2048.80 ,10742.84 ,4503.95 
2016/8/12,2184.05 ,18576.47 ,5232.89 ,3050.67 ,10528.10 ,2050.47 ,10713.43 ,4500.19 
2016/8/15,2190.15 ,18636.05 ,5262.02 ,3125.20 ,10822.11 ,2050.47 ,10739.21 ,4497.86 
2016/8/16,2178.15 ,18552.02 ,5227.11 ,3110.04 ,10882.95 ,2047.76 ,10676.65 ,4460.44 
2016/8/17,2182.22 ,18573.94 ,5228.66 ,3109.55 ,10890.69 ,2043.75 ,10537.67 ,4417.68 
2016/8/18,2187.02 ,18597.70 ,5240.15 ,3104.11 ,10879.20 ,2055.47 ,10603.03 ,4437.06 
2016/8/19,2183.87 ,18552.57 ,5238.38 ,3108.10 ,10872.71 ,2056.24 ,10544.36 ,4400.52 
2016/8/22,2182.64 ,18529.42 ,5244.60 ,3084.81 ,10731.40 ,2042.16 ,10494.35 ,4389.94 
2016/8/23,2186.90 ,18547.30 ,5260.08 ,3089.71 ,10750.29 ,2049.93 ,10592.88 ,4421.45 
2016/8/24,2175.44 ,18481.48 ,5217.69 ,3085.88 ,10760.44 ,2043.76 ,10622.97 ,4435.47 
2016/8/25,2172.47 ,18448.41 ,5212.20 ,3068.33 ,10679.15 ,2042.92 ,10529.59 ,4406.61 
2016/8/26,2169.04 ,18395.40 ,5218.92 ,3070.31 ,10693.75 ,2037.50 ,10587.77 ,4441.87 
2016/8/30,2176.12 ,18454.30 ,5222.99 ,3074.68 ,10729.12 ,2039.74 ,10657.64 ,4457.49 
2016/8/31,2170.95 ,18400.88 ,5213.22 ,3085.49 ,10757.88 ,2034.65 ,10592.69 ,4438.22 
2016/9/1,2170.86 ,18419.30 ,5227.21 ,3063.31 ,10669.51 ,2032.72 ,10534.31 ,4439.67 
2016/9/2,2179.98 ,18491.96 ,5249.90 ,3067.35 ,10640.42 ,2038.31 ,10683.82 ,4542.17 
2016/9/6,2186.48 ,18538.12 ,5275.91 ,3090.71 ,10861.50 ,2066.53 ,10687.14 ,4529.96 
2016/9/7,2186.16 ,18526.14 ,5283.93 ,3091.93 ,10838.72 ,2061.88 ,10752.98 ,4557.66 
2016/9/8,2181.30 ,18479.91 ,5259.48 ,3095.95 ,10851.19 ,2063.73 ,10675.29 ,4542.20 
2016/9/9,2127.81 ,18085.45 ,5125.91 ,3078.85 ,10762.79 ,2037.87 ,10573.44 ,4491.40 
2016/9/12,2159.04 ,18325.07 ,5211.89 ,3021.98 ,10461.58 ,1991.48 ,10431.77 ,4439.80 
2016/9/13,2127.02 ,18066.75 ,5155.25 ,3023.51 ,10514.58 ,1999.36 ,10386.60 ,4387.18 
2016/9/14,2125.77 ,18034.77 ,5173.77 ,3002.85 ,10454.24 ,1999.36 ,10378.40 ,4370.26 
2016/9/15,2147.26 ,18212.48 ,5249.69 ,3002.85 ,10454.24 ,1999.36 ,10431.20 ,4373.22 
2016/9/16,2139.16 ,18123.80 ,5244.57 ,3002.85 ,10454.24 ,1999.36 ,10276.17 ,4332.45 
2016/9/19,2139.12 ,18120.17 ,5235.03 ,3026.05 ,10557.25 ,2015.78 ,10373.87 ,4394.19 
2016/9/20,2139.76 ,18129.96 ,5241.35 ,3023.00 ,10544.53 ,2025.71 ,10393.86 ,4388.60 
2016/9/21,2163.12 ,18293.70 ,5295.18 ,3025.87 ,10583.40 ,2035.99 ,10436.49 ,4409.55 
2016/9/22,2177.18 ,18392.46 ,5339.52 ,3042.31 ,10662.21 ,2049.70 ,10674.18 ,4509.82 
2016/9/23,2164.69 ,18261.45 ,5305.75 ,3033.90 ,10609.70 ,2054.07 ,10626.97 ,4488.69 
2016/9/26,2146.10 ,18094.83 ,5257.49 ,2980.43 ,10392.70 ,2047.11 ,10393.71 ,4407.85 
2016/9/27,2159.93 ,18228.30 ,5305.71 ,2998.17 ,10476.97 ,2062.82 ,10361.48 ,4398.68 
2016/9/28,2171.37 ,18339.24 ,5318.55 ,2987.86 ,10467.16 ,2053.06 ,10438.34 ,4432.45 
2016/9/29,2151.13 ,18143.45 ,5269.15 ,2998.48 ,10512.25 ,2068.72 ,10405.54 ,4443.84 
2016/9/30,2168.27 ,18308.15 ,5312.00 ,3004.70 ,10567.58 ,2043.63 ,10511.02 ,4448.26 
2016/10/3,2161.20 ,18253.85 ,5300.87 ,3004.70 ,10567.58 ,2043.63 ,10511.02 ,4453.56 
2016/10/4,2150.49 ,18168.45 ,5289.66 ,3004.70 ,10567.58 ,2054.86 ,10619.61 ,4503.09 
2016/10/5,2159.73 ,18281.03 ,5316.02 ,3004.70 ,10567.58 ,2053.00 ,10585.78 ,4489.95 
2016/10/6,2160.77 ,18268.50 ,5306.85 ,3004.70 ,10567.58 ,2065.30 ,10568.80 ,4480.10 
2016/10/7,2153.74 ,18240.49 ,5292.40 ,3004.70 ,10567.58 ,2053.80 ,10490.86 ,4449.91 
2016/10/11,2136.73 ,18128.66 ,5246.79 ,3065.25 ,10782.31 ,2031.93 ,10577.16 ,4471.74 
2016/10/12,2139.18 ,18144.20 ,5239.02 ,3058.50 ,10788.59 ,2033.73 ,10523.07 ,4452.24 
2016/10/13,2132.55 ,18098.94 ,5213.33 ,3061.35 ,10787.49 ,2015.44 ,10414.07 ,4405.17 
2016/10/14,2132.98 ,18138.38 ,5214.16 ,3063.81 ,10759.68 ,2022.66 ,10580.38 ,4470.92 
2016/10/17,2126.50 ,18086.40 ,5199.82 ,3041.17 ,10651.50 ,2027.61 ,10503.57 ,4450.23 
